sheet,row_number,pid,office_code_string,office_code,code_family,office_id,include_decision,reason
LRAE Annex 25,297,N66001-25-RFPREQ-NP-41200-0220,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,298,N66001-25-RFPREQ-NP-42100-0375,NP-42100 - NP-42100 - Fleet Modernization & Installation - NIWCPAC,NP-42100,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,299,N66001-25-RFPREQ-NP-41200-0221,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,300,N66001-25-RFPREQ-NP-55300-0132,NP-55300 - NP-55300 - Enterprise Communications & Networks - NIWCPAC,NP-55300,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,301,N66001-25-RFPREQ-NP-41100-0173,NP-41100 - NP-41100 - C2ISR ISE - NIWCPAC,NP-41100,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,302,N66001-25-RFPREQ-NP-83000-0089,NP-83000 - NP-83000 - Command Operations Support - NIWCPAC,NP-83000,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,303,N66001-25-RFPREQ-NP-55200-0136,NP-55200 - NP-55200 - Communications - NIWCPAC,NP-55200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,304,N66001-25-RFPREQ-NP-55300-0129,NP-55300 - NP-55300 - Enterprise Communications & Networks - NIWCPAC,NP-55300,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,305,N66001-25-RFPREQ-NP-71700-0092,NP-71700 - NP-71700 - Basic & Applied Research - NIWCPAC,NP-71700,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,306,N66001-25-RFPREQ-NP-41200-0225,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,307,N66001-25-RFPREQ-NP-55100-0102,NP-55100 - NP-55100 - Tactical Networks - NIWCPAC,NP-55100,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,308,N66001-25-RFPREQ-NP-41200-0227,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,309,N66001-25-RFPREQ-NP-41200-0229,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,310,N66001-25-RFPREQ-NP-53000-0050,NP-53000 - NP-53000 - C2E2 - NIWCPAC,NP-53000,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,311,N66001-25-RFPREQ-NP-42100-0390,NP-42100 - NP-42100 - Fleet Modernization & Installation - NIWCPAC,NP-42100,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,312,N66001-25-RFPREQ-NP-41200-0231,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,313,N66001-25-RFPREQ-NP-41200-0232,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,314,N66001-25-RFPREQ-NP-41200-0233,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,315,N66001-25-RFPREQ-NP-41200-0236,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,316,N66001-25-RFPREQ-NP-41200-0237,"NP-41200 - NP-41200 - Comms, Networks & Cyber ISE - NIWCPAC",NP-41200,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,317,N66001-25-RFPREQ-NP-42100-0399,NP-42100 - NP-42100 - Fleet Modernization & Installation - NIWCPAC,NP-42100,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,318,N66001-26-RFPREQ-NP-53400-0002,NP-53400 - NP-53400 - Business & Enterprise Information Systems - NIWCPAC,NP-53400,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,319,N66001-28-RFPREQ-NP-41100-0002,NP-41100 - NP-41100 - C2ISR ISE - NIWCPAC,NP-41100,niwc_pacific_competency,center:niwc-pacific,excluded,"technical_center_division code of center:niwc-pacific, outside the PEO C4I portfolio (division itself not in alias table)"
LRAE Annex 25,320,N00039-25-RFPREQ-PMW/A-170-0202,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,321,N00039-25-RFPREQ-PMW/A-170-0204,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,322,N00039-25-RFPREQ-PMW/A-170-0240,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,323,N00039-25-RFPREQ-PMW/A-170-0222,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,324,N00039-25-RFPREQ-PMW/A-170-0223,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,325,N00039-25-RFPREQ-PMW-740-0013,PMW-740 - PMW-740 - NAVWAR,PMW-740,peo_program_office,pmw:740,included,"code resolves to pmw:740, a PEO C4I office (alias table)"
LRAE Annex 25,326,N00039-25-RFPREQ-PMW/A-170-0239,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,327,N00039-24-RFPREQ-PMW-750-0036,PMW-750 - PMW-750 - NAVWAR,PMW-750,peo_program_office,pmw:750,included,"code resolves to pmw:750, a PEO C4I office (alias table)"
LRAE Annex 25,328,N00039-26-RFPREQ-Pf004MNHR-0005,Pf004MNHR - Pf004MNHR - NAVWAR,Pf004MNHR,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf004MNHR has no alias-table entry
LRAE Annex 25,329,N00039-25-RFPREQ-PMW-150-0027,PMW-150 - PMW-150 - NAVWAR,PMW-150,peo_program_office,pmw:150,included,"code resolves to pmw:150, a PEO C4I office (alias table)"
LRAE Annex 25,330,N00039-25-RFPREQ-Pf004MNHR-0020,Pf004MNHR - Pf004MNHR - NAVWAR,Pf004MNHR,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf004MNHR has no alias-table entry
LRAE Annex 25,331,N00039-25-RFPREQ-PMS-485-0011,PMS-485 - PMS-485 - NAVWAR,PMS-485,navsea_program_office,pms:485,excluded,"code resolves to pms:485 (program_office), outside the PEO C4I portfolio"
LRAE Annex 25,332,N00039-25-RFPREQ-PMA/PMW-101-0022,PMA/PMW-101 - PMA/PMW-101 - NAVWAR,PMA/PMW-101,peo_program_office,pmw:101,included,"code resolves to pmw:101, a PEO C4I office (alias table)"
LRAE Annex 25,333,N00039-25-RFPREQ-PMW-120-0013,PMW-120 - PMW-120 - NAVWAR,PMW-120,peo_program_office,pmw:120,included,"code resolves to pmw:120, a PEO C4I office (alias table)"
LRAE Annex 25,334,N00039-29-RFPREQ-Pf007NERP-0002,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,335,N00039-30-RFPREQ-Pf007NERP-0003,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,336,N00039-31-RFPREQ-Pf007NERP-0001,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,337,N00039-31-RFPREQ-Pf007NERP-0002,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,338,N00039-32-RFPREQ-Pf007NERP-0001,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,339,N00039-28-RFPREQ-Pf007NERP-0004,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,340,N00039-29-RFPREQ-Pf007NERP-0003,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,341,N00039-30-RFPREQ-Pf007NERP-0004,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,342,N00039-30-RFPREQ-Pf007NERP-0005,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,343,N00039-31-RFPREQ-Pf007NERP-0003,Pf007NERP - Pf007NERP - NAVWAR,Pf007NERP,peo_mlb_portfolio_code,,unresolved,family peo_mlb_portfolio_code recognised but code Pf007NERP has no alias-table entry
LRAE Annex 25,344,N00039-25-RFPREQ-DRPM-NOA-0017,DRPM-NOA - Overmatch - NAVWAR,DRPM-NOA,peo_front_office_or_hq_code,drpm:overmatch,excluded,"code resolves to drpm:overmatch (portfolio_or_front_office), outside the PEO C4I portfolio"
LRAE Annex 25,345,N00039-25-RFPREQ-PMW-750-0013,PMW-750 - PMW-750 - NAVWAR,PMW-750,peo_program_office,pmw:750,included,"code resolves to pmw:750, a PEO C4I office (alias table)"
LRAE Annex 25,346,N00039-25-RFPREQ-PMW-770-0022,PMW-770 - PMW-770 - NAVWAR,PMW-770,peo_program_office,pmw:770,included,"code resolves to pmw:770, a PEO C4I office (alias table)"
LRAE Annex 25,347,N00039-25-RFPREQ-Pf008MLBFO-0001,Pf008MLBFO - Pf008MLBFO - NAVWAR,Pf008MLBFO,peo_mlb_portfolio_code,peo:mlb,excluded,"code resolves to peo:mlb (portfolio_code), outside the PEO C4I portfolio"
LRAE Annex 25,348,N00039-25-RFPREQ-PMA/PMW-101-0039,PMA/PMW-101 - PMA/PMW-101 - NAVWAR,PMA/PMW-101,peo_program_office,pmw:101,included,"code resolves to pmw:101, a PEO C4I office (alias table)"
LRAE Annex 25,349,N00039-25-RFPREQ-DCE-0006,DCE - DCE - NAVWAR,DCE,peo_front_office_or_hq_code,,unresolved,family peo_front_office_or_hq_code recognised but code DCE has no alias-table entry
LRAE Annex 25,350,N00039-24-RFPREQ-PMA/PMW-101-0276,PMA/PMW-101 - PMA/PMW-101 - NAVWAR,PMA/PMW-101,peo_program_office,pmw:101,included,"code resolves to pmw:101, a PEO C4I office (alias table)"
LRAE Annex 25,351,N00039-25-RFPREQ-PMW-760-0010,PMW-760 - PMW-760 - NAVWAR,PMW-760,peo_program_office,pmw:760,included,"code resolves to pmw:760, a PEO C4I office (alias table)"
LRAE Annex 25,352,N00039-25-RFPREQ-PMW-750-0010,PMW-750 - PMW-750 - NAVWAR,PMW-750,peo_program_office,pmw:750,included,"code resolves to pmw:750, a PEO C4I office (alias table)"
LRAE Annex 25,353,N00039-25-RFPREQ-Digital TD-0005,Digital TD - TD - NAVWAR,Digital TD,peo_front_office_or_hq_code,,unresolved,family peo_front_office_or_hq_code recognised but code Digital TD has no alias-table entry
LRAE Annex 25,354,N00039-25-RFPREQ-PMW-770-0019,PMW-770 - PMW-770 - NAVWAR,PMW-770,peo_program_office,pmw:770,included,"code resolves to pmw:770, a PEO C4I office (alias table)"
LRAE Annex 25,355,N00039-25-RFPREQ-PMW-770-0048,PMW-770 - PMW-770 - NAVWAR,PMW-770,peo_program_office,pmw:770,included,"code resolves to pmw:770, a PEO C4I office (alias table)"
LRAE Annex 25,356,N00039-26-RFPREQ-PMW-770-0005,PMW-770 - PMW-770 - NAVWAR,PMW-770,peo_program_office,pmw:770,included,"code resolves to pmw:770, a PEO C4I office (alias table)"
LRAE Annex 25,357,N00039-25-RFPREQ-PMA/PMW-101-0045,PMA/PMW-101 - PMA/PMW-101 - NAVWAR,PMA/PMW-101,peo_program_office,pmw:101,included,"code resolves to pmw:101, a PEO C4I office (alias table)"
LRAE Annex 25,358,N00039-25-RFPREQ-PMA/PMW-101-0046,PMA/PMW-101 - PMA/PMW-101 - NAVWAR,PMA/PMW-101,peo_program_office,pmw:101,included,"code resolves to pmw:101, a PEO C4I office (alias table)"
LRAE Annex 25,359,N00039-26-RFPREQ-PMW-150-0003,PMW-150 - PMW-150 - NAVWAR,PMW-150,peo_program_office,pmw:150,included,"code resolves to pmw:150, a PEO C4I office (alias table)"
LRAE Annex 25,360,N00039-27-RFPREQ-PMW-150-0001,PMW-150 - PMW-150 - NAVWAR,PMW-150,peo_program_office,pmw:150,included,"code resolves to pmw:150, a PEO C4I office (alias table)"
LRAE Annex 25,361,N00039-25-RFPREQ-PMW-150-0050,PMW-150 - PMW-150 - NAVWAR,PMW-150,peo_program_office,pmw:150,included,"code resolves to pmw:150, a PEO C4I office (alias table)"
LRAE Annex 25,362,N00039-24-RFPREQ-PMA/PMW-101-0278,PMA/PMW-101 - PMA/PMW-101 - NAVWAR,PMA/PMW-101,peo_program_office,pmw:101,included,"code resolves to pmw:101, a PEO C4I office (alias table)"
LRAE Annex 25,363,N00039-25-RFPREQ-PMW/A-170-0258,PMW/A-170 - PMW/A-170 - NAVWAR,PMW/A-170,peo_program_office,pmw:170,included,"code resolves to pmw:170, a PEO C4I office (alias table)"
LRAE Annex 25,364,N00039-25-RFPREQ-PMW-160-0035,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,365,N00039-26-RFPREQ-PMW-160-0006,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,366,N00039-26-RFPREQ-PMW-160-0007,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,367,N00039-26-RFPREQ-PMW-160-0008,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,368,N00039-26-RFPREQ-PMW-160-0009,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,369,N00039-26-RFPREQ-PMW-160-0010,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,370,N00039-27-RFPREQ-PMW-160-0005,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,371,N00039-27-RFPREQ-PMW-160-0006,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
LRAE Annex 25,372,N00039-27-RFPREQ-PMW-160-0007,PMW-160 - PMW-160 - NAVWAR,PMW-160,peo_program_office,pmw:160,included,"code resolves to pmw:160, a PEO C4I office (alias table)"
