change,key,key_method,field,old_value,new_value,old_row,new_row,office
added,k:5d2d35a7e332,title+office,,,"LIPTM00336, DCGS-MC, OPEN AM SW, SEWP (C)",,612,LSUBP00021
removed,k:5d38ab919fb2,title+office,,LIPTM00116-UCVS IPT-Microchip Procurement-SEWP (C),,579,,LSUBP00015
removed,k:5d88804474c7,title+office,,LIPTM00128_SDN Wireless Testing Material_SEWP (C),,358,,LSUBP00004
added,k:5dd4d23905f3,title+office,,,LSUBP00015 - Shore C4I Division - ShoreNet Capability-Based In-Service Engineering Activity (CB-ISEA) Support-SeaPort Nx,,578,LSUBP00015
added,k:5ddcbc77358c,title+office,,,LIPTM00346 Fielded Ground Systems (FGS) Mobile Command Vehicle (MCV) Modification to N6523624F0232,,291,LSUBP00007
added,k:5ddf84420bd5,title+office,,,"LIPTM00052 Counter Threat Platforms (CTP) Support, MADIS FRP Systems, Corporate Production",,303,LSUBP00007
added,k:5de42e982b72,title+office,,,LIPTM00119-INTERIOR COMMS: USS Makin Island (LHD-8) Video Information Display System (VIDS) 3.0 Upgrade - New SAC TO - N,,119,LSUBP00034
added,k:5de9e61f8195,title+office,,,ADNS Production MAC RFP #32 (C),,16,PMW-160
removed,k:5e450f6ec9b7,title+office,,Afloat Sub C4I IPT Business Financial Management Support - MBAS II NEW TO - BASE + 2 OPTIONS,,540,,LSUBP00035
added,k:5e67b129c9dd,title+office,,,Tradewinds,,128,LSUBP00049
added,k:5e867534d271,title+office,,,C-SEA (C),,172,C4IEXEC
added,k:5ed717fe88ce,title+office,,,Visual strategy and collaboration tool for PMW 150 (C),,190,PMW-150
removed,k:5edd4bf47984,title+office,,LIPTM00052 Counter Threat Platforms SupportFY23 JPO JLTV Logistics and Engineering Support,,295,,LSUBP00007
changed,k:5eee0b3df3a0,title+office,procurement_method,,Full and Open Competition,459,31,PMS-485
changed,k:5eee0b3df3a0,title+office,solicitation_fy,,TBD,459,31,PMS-485
changed,k:5eee0b3df3a0,title+office,solicitation_quarter,,TBD,459,31,PMS-485
removed,k:5ef0de047abe,title+office,,NAVWAR 1.6  COST ESTIMATING AND ANALYSIS SUPPORT (C),,370,,1.0
added,k:5f4ecd08960e,title+office,,,"LIPTM00336, DCGS-MC, SYBASE SW, SEWP (C)",,338,LSUBP00021
removed,k:5f80c0674945,title+office,,PEO Digital Professional Support Services Recompete (C),,598,,PEO-Digital
changed,k:5fb4e4f6e6ff,title+office,procurement_method,,Sole Source,237,137,LSUBP00016
changed,k:5fb4e4f6e6ff,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),237,137,LSUBP00016
changed,k:5fb4e4f6e6ff,title+office,solicitation_fy,,TBD,237,137,LSUBP00016
changed,k:5fb4e4f6e6ff,title+office,solicitation_quarter,,TBD,237,137,LSUBP00016
changed,k:5fb4e4f6e6ff,title+office,award_fy,FY23,FY24,237,137,LSUBP00016
added,k:5fbf7d10d3b5,title+office,,,LIPTM00107 - Naval Tactical Command Support System - NTCSS Development Stunnel Support Renewal- NASA SEWP (C),,345,LSUBP00056
removed,k:5fd45a32650b,title+office,,LIPTM00395 - MULTI MEDIA  IPT - 22-069 SEATECH AUDIO VISUAL Material - SEWP (C),,519,,LSUBP00002
added,k:5fe40064a0ab,title+office,,,Fusion Suite Support Follow-On. (C),,690,NP-53400
added,k:5fe4404cd0ae,title+office,,,TO 0094 - H0023 Network Engineer Support (C),,756,NP-H4H00
added,k:600e40920110,title+office,,,"LIPTM00250, Shore Sub C4I IPT, SHORE SUBMARINE COMMUNICATIONS SYSTEM (SSCS) COMMAND, CONTROL, COMMUNICATIONS, COMPUTERS,",,222,LSUBP00035
added,k:6019c655351c,title+office,,,"LIPTM00468, NISE, M & S Innovations, GSA (C)",,688,LSUBP00049
removed,k:60320aa2f753,title+office,,"Distributed Common Ground/Surface System – Marine Corps (DCGS-MC), Geospatial Intelligence (GEOINT), All Source, Signals",,284,,LSUBP00021
added,k:608a453c1758,title+office,,,"LIPTM00448-DHYSL, WSN-11, & CDU PRODUCTION-RichieMarsh00XX-(WR SYSTEMS-NEW)",,275,LSUBP00016
added,k:608f442e5f34,title+office,,,Ocean Survey Program Survey System (OSPSS) Technical Documentation and related Engineering Services,,815,NP-55700
removed,k:60b32ff2935c,title+office,,"LIPTM00074, DHA/HSI IPT, 23-014 WLAN HPE for FLW LEJ ROBINS MOODY BRKSDL KSLR BRAGG GDFLW-SEWP (C)",,217,,LSUBP00009
changed,k:60c7d82c8bc2,title+office,procurement_method,,Small Business Set-Aside,584,385,LSUBP00011
changed,k:60c7d82c8bc2,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),584,385,LSUBP00011
changed,k:60c7d82c8bc2,title+office,solicitation_fy,FY23,FY24,584,385,LSUBP00011
changed,k:60c7d82c8bc2,title+office,award_fy,FY23,FY24,584,385,LSUBP00011
changed,k:60c7d82c8bc2,title+office,follow_on_or_new,New,Follow-on,584,385,LSUBP00011
changed,k:60c7d82c8bc2,title+office,existing_contract_number,N6523623F0118,N6523623F0395,584,385,LSUBP00011
removed,k:60e27fe432e2,title+office,,"LIPTM00079, HSSE, FIBER CABLES, SEWP (C)",,625,,LSUBP00009
added,k:61083b5f6ce2,title+office,,,"LIPTM00120, SDRS IPT, VQUAD HW RENEWAL FY24, SEWP (C)",,608,LSUBP00016
removed,k:6122335a29a7,title+office,,"LIPTM00467, 83200 Facilities, B12 Furniture, GSA (C)",,111,,LSUBP00083
removed,k:6144343c50c9,title+office,,Definitization of CLTS Array CLIN 0406,,167,,PMS-485
removed,k:61657131229c,title+office,,"LIPTM00455-TERRESTRIAL COLLECTIONS IDENTITY OPS, USSOCOM ATAK PHONES, SEWP (C)",,320,,LSUBP00021
added,k:6183139dfe6e,title+office,,,Marine Mammal Engineering Support,,811,NP-56700
added,k:61c3a58bf355,title+office,,,TO 0001 CAMMACK,,841,NP-56700
added,k:620d5245f72c,title+office,,,06 MOS Mod BPA Call 7 (DRS) (C),,186,PMW-150
changed,k:6216345781f6,title+office,procurement_method,,Sole Source,461,558,PMS-485
changed,k:6216345781f6,title+office,solicitation_fy,,TBD,461,558,PMS-485
changed,k:6216345781f6,title+office,solicitation_quarter,,TBD,461,558,PMS-485
added,k:62ab51dce68c,title+office,,,LIPTM00410_ECI IPT_MOTOROLA UPGRADE_SEWP (C),,360,LSUBP00064
removed,k:62fd10960125,title+office,,LIPTM00164 Green Force Tracking - SeaPort MKT SURVEY (C),,307,,LSUBP00021
removed,k:630003449cad,title+office,,LBS G_Production_MOD TO 09,,400,,PMW-120
added,k:63114780ce00,title+office,,,LIPTM00248 - AFLOAT SUB C4I IPT - FY24 CB 25 KITTING - NEW SAC DO - CORPORATE PRODUCTION - N6523618D8014,,313,LSUBP00035
added,k:632477f91337,title+office,,,"LIPTM00074, DHA/HSI IPT, 24-016 BNO for HPE/ARUBA FY24 SITES-1st ROUND-SEWP (C)",,653,LSUBP00009
removed,k:634d60687f8b,title+office,,Cyber Training,,669,,Cyber Defense
added,k:63bc4e134813,title+office,,,"LIPTM00119, IC IPT, EPF-14-16 VIDEO SITE 300 PROCUREMENT, SEWP (C)",,645,LSUBP00034
added,k:63c067aceb0b,title+office,,,LIPTM00250_Shore SUB IPT - FSBS_Laptops for WIN 11 Upgrade_SEWP (C),,403,LSUBP00035
removed,k:63fa10165acb,title+office,,LIPTM00119-INTERIOR COMMUNICATIONS IPT-DDG-133-135 32TV SBS EQUIPMENT-SEWP (C),,515,,LSUBP00034
added,k:649bfab3178c,title+office,,,LIPTM00460 FY24 RDT&E DOCKER GSA (C),,370,LSUBP00087
added,k:650df96d12c6,title+office,,,"LIPTM00046, TACMOBILE, TACMOBILE SYSTEMS LIFECYCLE SUPPORT (New TO - Base +4 OYs), SEAPORT (C)",,606,LSUBP00006
removed,k:651696a2c09c,title+office,,Distributed Experimentation Environment (DE2) and Vanguard DevOps Environment (VFDE),,660,,None
removed,k:655b6a781941,title+office,,"LIPTM00150, Expeditionary Signals Intelligence (SIGINT), TSCS INCREMENT IV RDT&E, NASA SEWP (C)",,339,,LSUBP00021
removed,k:65769a125f78,title+office,,"LIPTM00321, C4I, NS IPT, CND CISCO MIGRATION HW SUPT RENEWALS, SEWP (C)",,131,,LSUBP00024
removed,k:657cce3d556c,title+office,,"LSUBP00083, Facilities Cable Plant (C)",,321,,LSUBP00083
added,k:659af004ef7f,title+office,,,LIPTM00458-Corporate Production new Supply contract for Corporate Production (PPA XXX) (C),,553,LSUBP00077
removed,k:65bf78cb7144,title+office,,N0003919D0034_N0003922F4027,,657,,PMW-130
added,k:65c4fb35a2b3,title+office,,,LIPTM00121-ATS IPT: SATCOM CB-ISEA SPPT (SEAPORT-NxG - NEW TO - 60 MOS. POP) (C),,487,LSUBP00016
added,k:6631d61304d4,title+office,,,LIPTM00002_Polar Capital Project Services_ATC MAC (C),,504,LSUBP00001
added,k:6645935d1b4c,title+office,,,"DATEM, TO 03",,434,PMW-120
removed,k:666ff73c19ec,title+office,,LIPTM00395 - MULTI MEDIA  IPT - 23-016 MARINE CORPS SECURITY FORCES REGIMENT AUDIO VISUAL Material - SEWP (C),,54,,LSUBP00002
added,k:6672b2a3bf2b,title+office,,,ESI_Oracle_IDIQ_5_Year (C),,709,NP-55300
removed,k:668d92f1b88d,title+office,,Navy Cyber IPT - NEW TO (C),,267,,LSUBP00024
added,k:66a6ad2242b6,title+office,,,"LIPTM00245, Large Deck New Con, Multifunction Copier Infrastructure Installation, SAC",,127,LSUBP00034
removed,k:66bc9c82484f,title+office,,LIPTM00156 - DCGS-N System PPM and MCT (3904 Follow-On) - Niche/FOE New TO Base+4OY,,87,,LSUBP00022
added,k:66dce69a9f4e,title+office,,,Microsoft  Enterprise Services (MES) Recompete (C),,746,NP-55300
removed,k:66f633c83342,title+office,,5007 - USS ROOSEVELT (DDG-80) INSTALLATIONS LIPTM00257 - GIC - 1 year POP (C),,454,,LSUBP00057
added,k:6743e92f7131,title+office,,,LIPTM00229 - IUSS IPT - 300-24-913- MISC Software (Wiseman)-SEWP * Small Business Action (C),,536,LSUBP00022
removed,k:67965b60eef9,title+office,,LIPTM00248 - AFLOAT SUB C4I IPT - FY23 ADNS INC III L(V)3 SP4 System - NEW SAC DO - CORPORATE PRODUCTION,,534,,LSUBP00035
added,k:6799de3f2ef7,title+office,,,0229 CANES SOVT,,853,NP-41200
removed,k:679acdbfba20,title+office,,Submarine CWITT and SWFTS Modernization (N65236-22-R-0017),,16,,LSUBP00035
added,k:67c039e62420,title+office,,,"LIPTM00321, C4I, NSIPT, CND MOD ECRNOC 5.1 POWER AND CABINET, SEWP (C)",,346,LSUBP00024
added,k:682004002d21,title+office,,,0213 ADNS PIT ISEA,,844,NP-41200
removed,k:685d46e1e685,title+office,,ADNS Production MAC RFP #25 (C),,209,,PMW-160
removed,k:6862aef95269,title+office,,"LBUSP00032, 6.0 COMPETENCY PROGRAM MANAGEMENT (PM) SUPPORT, MBAS-II",,627,,LBUSP00032
removed,k:686641ce4f44,title+office,,FOE NAVWAR Mobility Contract (C),,397,,8.0
added,k:68d0ef530607,title+office,,,NSC2I T-AGOS.  25 (Phase 1-5) and T-AGOS 26 (Phase 3-5) (C),,86,PMW-760
added,k:68eb6c06dc55,title+office,,,SATCOM CB-ISEA Support Follow-on (N66001-24-R-3500) (C),,702,NP-41200
added,k:693146275953,title+office,,,LIPTM00319 General Seaport for S&T (C),,634,LSUBP00049
removed,k:6954f52cf798,title+office,,FY24 USMC MCBOSS Cloud Consumption,,145,,LSUBP00064
added,k:6961708ca25d,title+office,,,0210 ADNS CANES  ISEA,,794,NP-41200
added,k:6964e754ef85,title+office,,,LIPTM00241 - USCG IPT - MILPOWER AMPS (T842 JG) - SEWP (C),,325,LSUBP00006
removed,k:6994a22d688e,title+office,,"LIPTM00386, CIO, S2IPT, ESSO, SecureAuth software, SEWP (C)",,342,,LSUBP00087
removed,k:699d19931fd6,title+office,,PEO Digital Engineering and Logistics Support follow on (C),,227,,CSBO
added,k:69cd6474df57,title+office,,,RSNF inKSA Support Services (C4ISR) Upgrade and Refurbishment (C),,9,PMW-740
added,k:69e09847e154,title+office,,,"LIPTM00119, IC IPT, USCG 28TV CISCO PROCUREMENT, SEWP ESI (C)",,620,LSUBP00034
removed,k:6a23a7836c7e,title+office,,AFLOAT SUBMARINE C4I IPT TECHNICAL SUPPORT SERVICES - SeaPort TO (C),,499,,LSUBP00035
added,k:6a9a9baf8906,title+office,,,Engineering Services for USAF Feasibility Study,,431,PMA/PMW-101
added,k:6ab6eff4a430,title+office,,,"LIPTM00455, TCIO, FDS-MC TRANSIT CASES, SEWP (C)",,387,LSUBP00021
removed,k:6ac73ec77bb5,title+office,,"LIPTM00336, Distributed Common Ground Surface System-MC, CGW Lites, SEWP (C)",,313,,LSUBP00021
removed,k:6b0daa1f5939,title+office,,LIPTM00107 - Naval Tactical Command Support System - ALM and UFT Support Renewal - Micro Focus Government Solutions ESI ,,592,,LSUBP00056
added,k:6b194c004bf2,title+office,,,PRIORITY 4 IST 9TH,,100,NP-H5600
removed,k:6b2e22930bc8,title+office,,"LIPTM00464, Data Center and Cloud Hosting Services, FY23 COMMVAULT LICENSE RENEWAL, SEWP (C)",,480,,LSUBP00066
added,k:6b78c994bd2c,title+office,,,"LIPTM00074, DHA/HSI IPT, 24-009 BNOE for EGLIN AFB & HURLBURT FIELD LAN FORKLIFTS-SEWP (C)",,484,LSUBP00009
added,k:6be5c7dc317d,title+office,,,"LIPTM00447, SECURE VOICE SOLUTIONS IPT -SECURE VOICE NEW SAC Order N6523619D8002 SECURE VOICE BASE + 2 OYs",,251,LSUBP00015
removed,k:6bf058a01ab7,title+office,,"LIPTM00074, DHA/HSI IPT, 23-013 MISC for KOREA's 121ST, FT. LEONARD WOOD & NMC SAN DIEGO-SEWP (C)",,216,,LSUBP00009
removed,k:6c508be9b757,title+office,,"Systems Engineering and Lifcycle Support for Emerging Positioning, Navigation, and Timing (PNT) Technologies",,738,,None
removed,k:6c8a8be33302,title+office,,LIPTM00415-Radio Comms-FY 23 Tactical Variant Switch (TVS)-MAC (C),,254,,LSUBP00016
added,k:6ca4b6d82e7b,title+office,,,"LIPTM00164, SOIS, Maritime Combatant Craft, SeaPort (C)",,491,LSUBP00021
removed,k:6cb8b55f2b69,title+office,,"LIPTM00119, IC IPT, DDG-138/139 P25 SYSTEMS, SEWP (C)",,560,,LSUBP00034
added,k:6cd7421ba7d0,title+office,,,"LIPTM00119, IC IPT, CVN-70_CVN-78 IVN UPS & 4IV ICTs PROCUREMENT, SEWP (C)",,334,LSUBP00034
removed,k:6cf3c6388a79,title+office,,"LIPTM00119, IC IPT, CVN-69 IVN 12CK & DCSS PROCUREMENT, SEWP (C)",,558,,LSUBP00034
added,k:6d1a5225814b,title+office,,,LIPTM00443_ATR_MORT_OPTIA_SEWP (C),,669,LSUBP00049
added,k:6d1b9338e77b,title+office,,,Commvault DOD ESI (C),,752,NP-55300
added,k:6d3749e45d60,title+office,,,"LSUBP00024 Cybersecurity Division, PM/FM Support (New MBAS II SAC TO - BASE + 2 OYs - N6523622D8006)",,263,LSUBP00024
removed,k:6d5f0b0447f7,title+office,,SUBMARINE INTEGRATION DIVISION SCHEDULING AND PROGRAM MANAGEMENT SUPPORT SERVICES Base + 4 Options SEAPORT NEXGEN (C),,505,,LSUBP00035
added,k:6d751041f91b,title+office,,,MIDS JTRS BASE IDIQ (C),,72,PMA/PMW-101
removed,k:6d9212118e34,title+office,,LIPTM00480 - Naval Tactical Command Support System - NTCSS Reflections X Support Renewal - MICRO FOCUS GOVERNMENT SOLUTI,,594,,LSUBP00056
removed,k:6dc74362ba77,title+office,,LIPTM00116-UCVS-RTMS HW Procurement-SEWP (C),,568,,LSUBP00015
removed,k:6e0b50c4a39c,title+office,,LIPTM00132_Naval & Joint Europe _CISCO MATERIAL FOR CONFERENCE ROOM_DOD ESI CISCO SEWP CATALOG (C),,45,,LSUBP00002
added,k:6e4440a31c34,title+office,,,"LIPTM00461, 5.9 Service Center, Forklift, GSA (C)",,623,LSUBP00080
added,k:6e53cffee4aa,title+office,,,"LIPTM00449 - DEPOT - LPKF MILLING MACHINE, NASA SEWP (C)",,598,LSUBP00093
added,k:6e625e2af5a0,title+office,,,"LIPTM00458, CAEI Operational Support Task",,298,LSUBP00077
removed,k:6e679c64063f,title+office,,"LIPTM00119, IC IPT, SIWCS AEGIS ASHORE POLAND/DDG MMSC BATTERY PROCUREMENT, SEWP (C)",,547,,LSUBP00034
added,k:6e8653409b13,title+office,,,LIPTM00214-C4I FMS IPT - Saudi Arabia FMS Cases - Engineering Services - Seaport NxGEN Base +4OYs (C),,597,LSUBP00006
added,k:6ee8c6cd3920,title+office,,,"LIPTM00303, DARPA IPT, TTO ATD SEAPORT T/O (FOLLOW ON) (C)",,641,LSUBP00049
added,k:6ef4234300f6,title+office,,,Littoral Explosive Ordnance Neutralization (LEON) Production,,808,NP-56400
removed,k:6fd90ef9de53,title+office,,"Command and Control Division
Maritime and Expeditionary Command and Control
Capability-Based In-Service Systems Engineer",,731,,532
removed,k:6fdb1e690388,title+office,,"LIPTM000415: OA-9277A Coupler and Power Supply FY23 Procurement, RF Products (SAC)",,261,,LSUBP00016
added,k:6feed9c95119,title+office,,,LIPTM00444-CANES TACTICAL NETWORKS (TACNET) TECHNICAL AND PRODUCTION SUPPORT/SeaPort TO (C),,585,LSUBP00063
removed,k:70170c1d4e56,title+office,,Platform Force Protection System,,659,,None
added,k:70878bf9c985,title+office,,,"LIPTM00449, DEPOT, Power Supply, SEWP (C)",,522,LSUBP00093
removed,k:70f00683338c,title+office,,LIPTM00454 Application DevSecOps Service Modernization (C),,139,,LSUBP00064
removed,k:70fda248758f,title+office,,AIRBORNE ADVANCED TACTICAL DATA LINK (ATDL) ENGINEERING AND TEST AND EVALUATION SUPPORT,,715,,535
removed,k:711069a94e15,title+office,,"LIPTM00074, DHA/HSI IPT, 23-017 for KEESLER AIR FORCE BASE FORKLIFT-SEWP (C)",,626,,LSUBP00009
removed,k:7192f2f7a2e8,title+office,,LIPTM00478 MOBATEK SOFTWARE RENEWAL SEWP (C),,220,,LSUBP00009
added,k:719786be9026,title+office,,,LIPTM00121-ATS IPT - WAMS Racks - SEWP (C),,331,LSUBP00016
removed,k:71a7eb321258,title+office,,VIASAT TRANSEC VM300M DELIVERY ORDER (DOMESTIC) AWARD,,430,,PMW-790
added,k:71a9031896eb,title+office,,,GIC TORFP 5088 Hardware Installation NTCDL Onboard Carriers San Diego (C),,765,NP-42100
added,k:71c873e29c51,title+office,,,"LIPTM00458-Corporate Production, Initiate a new Supply contract for Corporate Production. (C)",,552,LSUBP00077
added,k:71ea4d7d04de,title+office,,,PRIORITY 3 IST MAINT TECH,,99,NP-H5600
added,k:7210c064b327,title+office,,,"LIPTM00119, IC IPT, CVN-75 HYDRA BDA EQUIPMENT, SEWP (C)",,649,LSUBP00034
removed,k:725a431bb6d6,title+office,,4968 - NEW TASK ORDER USS GEORGE H W BUSH INSTALLS (C),,448,,LSUBP00057
removed,k:727b068eca76,title+office,,"LIPTM00120, SDRS IPT, SILVUS DELL SANCTUARY FY23- SEWP (C)",,264,,LSUBP00016
removed,k:7286c3a710db,title+office,,LSUBP0016 - Radio COMMS IPT- DMR TECH SUPPORT_35 MOS. POP_CENTURUM (SAC)-NEW TO),,249,,LSUBP00016
added,k:728ee3b20340,title+office,,,"LIPTM00119, IC IPT, LPD-31 UVS SYSTEM PROCUREMENT, SEWP (C)",,371,LSUBP00034
removed,k:72a579f09c45,title+office,,LIPTM00448-FMS JAPAN ASEV AN/WSN-7 RLGN LBTS AND GENERAL ENGINEERING AND TECHNICAL SUPPORT PROGRAM-Bang0007-(WR Systems-,,239,,LSUBP00016
removed,k:72d6b8eaa215,title+office,,"LIPTM00252, BASED LOGISTICS-ORGANIC (PBLO), MATERIALS, SEWP (C)",,337,,LSUBP00093
removed,k:72d6b8eaa215,title+office,,"LIPTM00252, BASED LOGISTICS-ORGANIC (PBLO), MATERIALS, SEWP (C)",,338,,LSUBP00093
added,k:72d9caf2cb5d,title+office,,,"LIPTM00455, TCIO, Forensics Equip 2 for USMC POR, GSA (C)",,351,LSUBP00021
added,k:7307cd53d498,title+office,,,"LIPTM00214, C4I FMSIPT, RO-P-LBQ/STT/BATS-D COMMS EQUP,SEWP (C)",,228,LSUBP00006
removed,k:73212f8fd770,title+office,,MOS Mod Production Follow On (C),,157,,PMW-150
removed,k:733c26f38717,title+office,,"LIPTM00006, Naval Command & Operations Centers, C5F Programming Support, SAC",,49,,LSUBP00002
removed,k:73eaedd75d8c,title+office,,Academic Research,,672,,None
added,k:73fa3339d48b,title+office,,,N0003923D1000 MOD,,426,PMW-150
removed,k:74547202d421,title+office,,"LIPTM00008, Joint Command & Operations Center, AADS-PADS Procure/Install, CMS MAC (C)",,44,,LSUBP00002
removed,k:7490cf6567c4,title+office,,LIPTM00149 - ASE - SSEE Inc F Wideband Recorder Hardware and TCP UPS Filter- ASE-23-008-SEWP (C),,137,,LSUBP00022
added,k:74b4223b2d4d,title+office,,,0219 CANES TESTING,,849,NP-41200
added,k:74b71a775556,title+office,,,"Meteorological and Oceanographic (METOC), Expeditionary and Joint Systems In-Service Engineering Agent (ISEA) Follow-On ",,714,NP-41100
removed,k:74ceea1e1a12,title+office,,Network Security IPT - SeaPort TO (C),,76,,LSUBP00024
removed,k:7514dd42f3b9,title+office,,"LIPTM00455, TCS GRCS Kit (C)",,363,,LSUBP00021
removed,k:75160ff9c749,title+office,,LIPTM00229 - IUSS IPT - 300-23-912 - JCDX (MORTON)-SEWP (C),,83,,LSUBP00022
removed,k:751987640803,title+office,,AFLOAT Sub C4I IPT Process and Documentation Support Base + 4 Options SEAPORT NEXGEN (C),,511,,LSUBP00035
added,k:757e58824a0a,title+office,,,X048 B-A40 Replace Air Handler on High Bay 2,,796,NP-83000
changed,k:758da1041e01,title+office,procurement_instrument,Delivery Order/Task Order,Delivery Order/Task Order (not under Federal Supply Schedule Contract),169,28,PMA/PMW-101
changed,k:758da1041e01,title+office,solicitation_fy,,TBD,169,28,PMA/PMW-101
changed,k:758da1041e01,title+office,solicitation_quarter,,TBD,169,28,PMA/PMW-101
added,k:75bec4b0a9d0,title+office,,,Bahamas MSS 3/4 (New),,415,PMW-740
added,k:75cc33793cc2,title+office,,,"LIPTM00328, Toughbook, CWITT Support, SEWP (C)",,389,LSUBP00035
removed,k:75e2afd739c4,title+office,,LIPTM00226-NAVAIR-FMS-KS-P3-23-002-TRIVEC-SEWP (C),,26,,LSUBP00006
removed,k:7614d34a991a,title+office,,LIPTM00149 - ASE - SSEE Inc F Peregrine - ASE-23-011 - SEWP (C),,130,,LSUBP00022
removed,k:7629fdbc4e8a,title+office,,Handyman Follow-On,,402,,8.0
removed,k:76542bd5df90,title+office,,LIPTM00149 - CCOP and ASE Engineering and Technical Support - CME (New TO) (C),,73,,LSUBP00022
added,k:76958f543fcf,title+office,,,0238 CBISEA INSURVE AT,,106,NP-41200
added,k:76c4fd3cd391,title+office,,,0218 CANES TESTING,,784,NP-41200
removed,k:76d5be5d1e1b,title+office,,LIPTM00448-FMS JAPAN AND AUSTRALIA AN/WSN-7 GEN ENG AND TECH FC-22 Upgrade& ISEA LTS for DDG-17x Ships (Atago &  Kongo) ,,242,,LSUBP00016
removed,k:770372dd4f7a,title+office,,"LIPTM00119, IC IPT, CVN-79 SATCC INCO SPARES, SEWP (C)",,545,,LSUBP00034
changed,k:770b15abe21c,title+office,anticipated_total_value,$50M - $100M,$100M - $250M,165,474,PMS-485
changed,k:770b15abe21c,title+office,procurement_method,Sole-Source,Sole Source,165,474,PMS-485
changed,k:770b15abe21c,title+office,contract_type,TBD,Fixed-Price,165,474,PMS-485
changed,k:770b15abe21c,title+office,procurement_instrument,"""C"" Type Contract",Single-Award Indefinite-Delivery,165,474,PMS-485
changed,k:770b15abe21c,title+office,solicitation_quarter,Q2,Q3,165,474,PMS-485
changed,k:770b15abe21c,title+office,award_quarter,Q1,Q2,165,474,PMS-485
changed,k:770b15abe21c,title+office,incumbent_contractor,BAE Systems,BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,165,474,PMS-485
removed,k:772b702d3857,title+office,,"LIPTM00086/MyNavy Human Resources Solutions- Smartbear ReadyAPI! Software renewal, SEWP (C)",,481,,LSUBP00011
added,k:7738d706d7f5,title+office,,,Undersea Warfare (USW) Tactical Systems,,817,NP-56700
added,k:775df17c86ad,title+office,,,"LIPTM00303, DARPA IPT, I2O SETA NEW SEAPORT TO (C)",,642,LSUBP00049
